subjID	social_distance	amount_self	amount_default	amount_other	choice	totalFairseq
25	20	43	10	30	0	0
25	50	31	10	30	0	0
25	100	25	10	30	1	0
25	5	25	10	30	1	0
25	10	31	10	30	0	0
25	1	31	10	30	1	0
25	50	37	10	30	0	0
25	1	19	10	30	1	0
25	5	31	10	30	1	0
25	10	25	10	30	1	0
25	100	19	10	30	1	0
25	20	25	10	30	1	0
25	10	37	10	30	0	0
25	100	43	10	30	0	0
25	50	19	10	30	1	0
25	5	19	10	30	0	0
25	20	19	10	30	1	0
25	1	25	10	30	1	0
25	5	37	10	30	1	0
25	50	25	10	30	1	0
25	10	19	10	30	1	0
25	20	37	10	30	0	0
25	100	31	10	30	1	0
25	1	43	10	30	1	0
26	1	19	20	20	1	1
26	10	31	20	20	0	1
26	5	31	20	20	0	1
26	20	31	20	20	0	1
26	50	37	20	20	0	1
26	100	31	20	20	0	1
26	5	37	20	20	0	1
26	50	25	20	20	0	1
26	20	25	20	20	0	1
26	10	43	20	20	0	1
26	100	19	20	20	0	1
26	1	25	20	20	0	1
26	10	25	20	20	0	1
26	100	25	20	20	0	1
26	50	43	20	20	0	1
26	5	25	20	20	0	1
26	20	37	20	20	0	1
26	1	43	20	20	0	1
26	20	43	20	20	0	1
26	100	37	20	20	0	1
26	50	19	20	20	0	1
26	10	37	20	20	0	1
26	5	19	20	20	1	1
26	1	37	20	20	0	1
26	10	19	20	20	1	1
26	5	43	20	20	0	1
26	20	19	20	20	0	1
26	100	43	20	20	0	1
26	50	31	20	20	0	1
26	1	31	20	20	1	1
26	10	25	10	30	0	0
26	100	19	10	30	0	0
26	20	19	10	30	0	0
26	1	19	10	30	1	0
26	5	37	10	30	0	0
26	50	37	10	30	0	0
26	50	19	10	30	0	0
26	10	43	10	30	0	0
26	20	43	10	30	0	0
26	5	25	10	30	0	0
26	100	37	10	30	0	0
26	1	37	10	30	1	0
26	10	37	10	30	0	0
26	50	25	10	30	0	0
26	5	31	10	30	0	0
26	100	43	10	30	0	0
26	20	31	10	30	0	0
26	1	31	10	30	1	0
26	1	43	10	30	0	0
26	5	43	10	30	0	0
26	50	43	10	30	0	0
26	10	31	10	30	1	0
26	100	31	10	30	0	0
26	20	37	10	30	0	0
26	20	25	10	30	1	0
26	1	25	10	30	1	0
26	10	19	10	30	1	0
26	100	25	10	30	0	0
26	50	31	10	30	0	0
26	5	19	10	30	0	0
26	10	31	20	20	1	1
26	50	19	20	20	0	1
26	20	25	20	20	1	1
26	100	31	20	20	0	1
26	1	19	20	20	1	1
26	5	31	20	20	1	1
26	10	25	20	20	1	1
26	50	43	20	20	0	1
26	20	37	20	20	1	1
26	5	37	20	20	1	1
26	1	25	20	20	1	1
26	100	19	20	20	0	1
26	50	31	20	20	0	1
26	1	43	20	20	0	1
26	5	19	20	20	1	1
26	100	37	20	20	0	1
26	10	37	20	20	1	1
26	20	31	20	20	0	1
26	20	43	20	20	0	1
26	10	19	20	20	1	1
26	5	43	20	20	0	1
26	100	43	20	20	0	1
26	1	31	20	20	1	1
26	50	37	20	20	0	1
26	100	25	20	20	0	1
26	5	25	20	20	1	1
26	10	43	20	20	0	1
26	20	19	20	20	1	1
26	50	25	20	20	0	1
26	1	37	20	20	0	1
26	50	31	10	30	0	0
26	10	43	10	30	0	0
26	5	19	10	30	1	0
26	100	37	10	30	0	0
26	20	37	10	30	0	0
26	1	43	10	30	0	0
26	100	43	10	30	0	0
26	5	31	10	30	0	0
26	20	19	10	30	1	0
26	10	25	10	30	0	0
26	50	37	10	30	0	0
26	1	37	10	30	0	0
26	20	43	10	30	0	0
26	10	31	10	30	0	0
26	50	43	10	30	0	0
26	5	43	10	30	0	0
26	100	25	10	30	0	0
26	1	25	10	30	1	0
26	10	19	10	30	1	0
26	100	31	10	30	0	0
26	50	19	10	30	0	0
26	20	25	10	30	1	0
26	5	37	10	30	0	0
26	1	31	10	30	0	0
26	50	25	10	30	0	0
26	100	19	10	30	0	0
26	1	19	10	30	1	0
26	5	25	10	30	0	0
26	20	31	10	30	0	0
26	10	37	10	30	0	0
27	100	43	20	20	0	1
27	50	31	20	20	0	1
27	5	25	20	20	1	1
27	10	37	20	20	0	1
27	20	43	20	20	0	1
27	1	31	20	20	0	1
27	10	19	20	20	1	1
27	100	31	20	20	0	1
27	50	37	20	20	0	1
27	5	19	20	20	1	1
27	20	19	20	20	1	1
27	1	19	20	20	1	1
27	100	19	20	20	1	1
27	5	43	20	20	0	1
27	10	43	20	20	0	1
27	1	25	20	20	1	1
27	20	25	20	20	0	1
27	50	19	20	20	1	1
27	10	25	20	20	1	1
27	100	25	20	20	0	1
27	20	37	20	20	0	1
27	50	25	20	20	0	1
27	1	37	20	20	0	1
27	5	37	20	20	0	1
27	20	31	20	20	0	1
27	1	43	20	20	0	1
27	10	31	20	20	0	1
27	5	31	20	20	0	1
27	50	43	20	20	0	1
27	100	37	20	20	0	1
27	50	19	20	20	1	1
27	10	43	20	20	0	1
27	5	43	20	20	0	1
27	20	43	20	20	0	1
27	1	25	20	20	1	1
27	100	43	20	20	0	1
27	100	31	20	20	0	1
27	10	37	20	20	0	1
27	5	37	20	20	0	1
27	1	31	20	20	0	1
27	50	37	20	20	0	1
27	20	19	20	20	1	1
27	5	31	20	20	0	1
27	100	19	20	20	1	1
27	10	31	20	20	0	1
27	20	31	20	20	0	1
27	50	43	20	20	0	1
27	1	19	20	20	1	1
27	5	19	20	20	1	1
27	1	37	20	20	0	1
27	20	37	20	20	0	1
27	10	19	20	20	1	1
27	50	25	20	20	0	1
27	100	25	20	20	0	1
27	50	31	20	20	0	1
27	1	43	20	20	0	1
27	20	25	20	20	0	1
27	5	25	20	20	1	1
27	10	25	20	20	1	1
27	100	37	20	20	0	1
27	10	25	10	30	0	0
27	1	31	10	30	0	0
27	5	31	10	30	0	0
27	100	19	10	30	0	0
27	20	19	10	30	0	0
27	50	43	10	30	0	0
27	50	19	10	30	0	0
27	5	43	10	30	0	0
27	1	43	10	30	0	0
27	10	31	10	30	0	0
27	100	37	10	30	0	0
27	20	43	10	30	0	0
27	20	31	10	30	0	0
27	1	19	10	30	1	0
27	10	37	10	30	0	0
27	100	43	10	30	0	0
27	50	37	10	30	0	0
27	5	25	10	30	0	0
27	1	25	10	30	0	0
27	20	37	10	30	0	0
27	50	31	10	30	0	0
27	100	31	10	30	0	0
27	5	37	10	30	0	0
27	10	19	10	30	0	0
27	10	43	10	30	1	0
27	5	19	10	30	0	0
27	50	25	10	30	0	0
27	1	37	10	30	0	0
27	100	25	10	30	0	0
27	20	25	10	30	0	0
27	20	19	10	30	0	0
27	1	25	10	30	1	0
27	100	31	10	30	0	0
27	10	25	10	30	0	0
27	5	43	10	30	0	0
27	50	31	10	30	0	0
27	100	37	10	30	0	0
27	10	31	10	30	0	0
27	20	25	10	30	0	0
27	50	25	10	30	0	0
27	1	43	10	30	0	0
27	5	37	10	30	0	0
27	5	25	10	30	0	0
27	100	43	10	30	0	0
27	20	37	10	30	0	0
27	1	37	10	30	0	0
27	50	37	10	30	0	0
27	10	43	10	30	0	0
27	5	31	10	30	0	0
27	50	43	10	30	0	0
27	20	43	10	30	0	0
27	10	19	10	30	0	0
27	100	25	10	30	0	0
27	1	31	10	30	0	0
27	1	19	10	30	1	0
27	5	19	10	30	0	0
27	10	37	10	30	0	0
27	100	19	10	30	0	0
27	20	31	10	30	0	0
27	50	19	10	30	0	0
28	20	19	20	20	1	1
28	10	25	20	20	1	1
28	5	31	20	20	1	1
28	100	19	20	20	1	1
28	1	19	20	20	1	1
28	50	25	20	20	0	1
28	20	43	20	20	0	1
28	1	37	20	20	1	1
28	10	19	20	20	1	1
28	100	25	20	20	0	1
28	5	25	20	20	1	1
28	50	19	20	20	1	1
28	1	31	20	20	1	1
28	5	37	20	20	0	1
28	10	43	20	20	0	1
28	20	37	20	20	0	1
28	100	37	20	20	0	1
28	50	43	20	20	0	1
28	100	31	20	20	0	1
28	10	31	20	20	1	1
28	5	43	20	20	1	1
28	50	37	20	20	0	1
28	1	43	20	20	0	1
28	20	25	20	20	0	1
28	20	31	20	20	0	1
28	100	43	20	20	0	1
28	10	37	20	20	0	1
28	50	31	20	20	0	1
28	5	19	20	20	1	1
28	1	25	20	20	1	1
28	20	43	20	20	0	1
28	100	43	20	20	0	1
28	1	19	20	20	1	1
28	50	43	20	20	0	1
28	10	37	20	20	1	1
28	5	43	20	20	0	1
28	100	31	20	20	0	1
28	1	31	20	20	1	1
28	5	37	20	20	1	1
28	50	25	20	20	0	1
28	10	25	20	20	1	1
28	20	25	20	20	0	1
28	20	37	20	20	0	1
28	10	43	20	20	0	1
28	100	19	20	20	1	1
28	5	25	20	20	1	1
28	1	43	20	20	0	1
28	50	31	20	20	0	1
28	50	19	20	20	1	1
28	20	19	20	20	1	1
28	5	19	20	20	1	1
28	10	31	20	20	1	1
28	100	25	20	20	0	1
28	1	25	20	20	1	1
28	1	37	20	20	1	1
28	100	37	20	20	0	1
28	10	19	20	20	1	1
28	5	31	20	20	1	1
28	50	37	20	20	0	1
28	20	31	20	20	0	1
28	20	25	10	30	0	0
28	50	19	10	30	0	0
28	1	43	10	30	0	0
28	5	37	10	30	0	0
28	10	31	10	30	0	0
28	100	43	10	30	0	0
28	5	43	10	30	0	0
28	50	31	10	30	0	0
28	100	25	10	30	0	0
28	20	31	10	30	0	0
28	1	25	10	30	1	0
28	10	19	10	30	1	0
28	20	37	10	30	0	0
28	1	37	10	30	1	0
28	10	43	10	30	0	0
28	100	37	10	30	0	0
28	50	43	10	30	0	0
28	5	31	10	30	0	0
28	20	43	10	30	0	0
28	1	31	10	30	1	0
28	5	19	10	30	1	0
28	10	25	10	30	0	0
28	50	37	10	30	0	0
28	100	19	10	30	0	0
28	50	25	10	30	0	0
28	5	25	10	30	0	0
28	1	19	10	30	1	0
28	20	19	10	30	0	0
28	100	31	10	30	0	0
28	10	37	10	30	0	0
28	100	19	10	30	0	0
28	50	25	10	30	0	0
28	1	25	10	30	1	0
28	5	37	10	30	0	0
28	20	43	10	30	0	0
28	10	37	10	30	0	0
28	100	31	10	30	0	0
28	20	19	10	30	0	0
28	1	37	10	30	1	0
28	50	19	10	30	0	0
28	5	43	10	30	0	0
28	10	31	10	30	0	0
28	5	31	10	30	0	0
28	100	25	10	30	0	0
28	10	19	10	30	1	0
28	20	37	10	30	0	0
28	1	43	10	30	0	0
28	50	37	10	30	0	0
28	1	31	10	30	1	0
28	20	25	10	30	0	0
28	5	19	10	30	1	0
28	50	31	10	30	0	0
28	100	43	10	30	0	0
28	10	25	10	30	1	0
28	10	43	10	30	0	0
28	50	43	10	30	0	0
28	5	25	10	30	0	0
28	1	19	10	30	1	0
28	100	37	10	30	0	0
28	20	31	10	30	0	0
29	10	43	20	20	0	1
29	1	43	20	20	0	1
29	50	37	20	20	0	1
29	5	25	20	20	1	1
29	20	25	20	20	1	1
29	100	31	20	20	1	1
29	20	43	20	20	0	1
29	1	37	20	20	0	1
29	100	25	20	20	1	1
29	50	31	20	20	0	1
29	5	37	20	20	1	1
29	10	25	20	20	1	1
29	50	43	20	20	0	1
29	100	37	20	20	0	1
29	20	31	20	20	1	1
29	5	19	20	20	1	1
29	10	37	20	20	0	1
29	1	19	20	20	1	1
29	20	37	20	20	1	1
29	10	19	20	20	1	1
29	1	25	20	20	0	1
29	5	31	20	20	1	1
29	50	25	20	20	1	1
29	100	19	20	20	1	1
29	5	43	20	20	0	1
29	50	19	20	20	1	1
29	1	31	20	20	1	1
29	10	31	20	20	1	1
29	100	43	20	20	0	1
29	20	19	20	20	1	1
29	1	31	10	30	1	0
29	5	31	10	30	1	0
29	50	19	10	30	1	0
29	100	31	10	30	1	0
29	20	43	10	30	1	0
29	10	25	10	30	0	0
29	50	43	10	30	0	0
29	20	31	10	30	0	0
29	10	43	10	30	0	0
29	5	19	10	30	1	0
29	1	19	10	30	1	0
29	100	43	10	30	0	0
29	50	37	10	30	0	0
29	10	31	10	30	0	0
29	1	25	10	30	1	0
29	20	37	10	30	0	0
29	100	25	10	30	0	0
29	5	43	10	30	0	0
29	50	31	10	30	0	0
29	100	19	10	30	1	0
29	20	19	10	30	1	0
29	5	37	10	30	0	0
29	1	37	10	30	0	0
29	10	37	10	30	0	0
29	50	25	10	30	0	0
29	100	37	10	30	0	0
29	20	25	10	30	1	0
29	1	43	10	30	0	0
29	10	19	10	30	1	0
29	5	25	10	30	1	0
29	5	19	20	20	1	1
29	20	37	20	20	0	1
29	50	19	20	20	1	1
29	1	37	20	20	1	1
29	100	19	20	20	1	1
29	10	43	20	20	0	1
29	1	43	20	20	0	1
29	100	43	20	20	0	1
29	10	37	20	20	1	1
29	50	37	20	20	1	1
29	20	31	20	20	1	1
29	5	25	20	20	1	1
29	100	31	20	20	1	1
29	10	25	20	20	1	1
29	5	37	20	20	1	1
29	50	43	20	20	0	1
29	1	19	20	20	1	1
29	20	19	20	20	1	1
29	1	31	20	20	1	1
29	100	37	20	20	0	1
29	50	31	20	20	0	1
29	5	43	20	20	0	1
29	20	25	20	20	1	1
29	10	31	20	20	1	1
29	5	31	20	20	1	1
29	50	25	20	20	1	1
29	1	25	20	20	1	1
29	10	19	20	20	1	1
29	100	25	20	20	1	1
29	20	43	20	20	0	1
29	1	37	10	30	0	0
29	100	25	10	30	0	0
29	50	31	10	30	0	0
29	10	43	10	30	0	0
29	5	37	10	30	0	0
29	20	19	10	30	1	0
29	5	19	10	30	1	0
29	1	43	10	30	0	0
29	100	43	10	30	0	0
29	20	31	10	30	0	0
29	10	25	10	30	1	0
29	50	19	10	30	1	0
29	100	37	10	30	0	0
29	1	19	10	30	1	0
29	50	25	10	30	0	0
29	5	31	10	30	0	0
29	10	19	10	30	1	0
29	20	37	10	30	0	0
29	50	37	10	30	0	0
29	20	25	10	30	1	0
29	100	31	10	30	0	0
29	5	43	10	30	0	0
29	10	37	10	30	0	0
29	1	31	10	30	1	0
29	10	31	10	30	1	0
29	100	19	10	30	1	0
29	5	25	10	30	1	0
29	50	43	10	30	0	0
29	1	25	10	30	1	0
29	20	43	10	30	0	0
30	50	43	10	30	0	0
30	5	25	10	30	1	0
30	10	19	10	30	1	0
30	100	19	10	30	1	0
30	20	19	10	30	1	0
30	1	25	10	30	1	0
30	20	43	10	30	0	0
30	50	31	10	30	1	0
30	100	43	10	30	0	0
30	1	31	10	30	1	0
30	10	25	10	30	1	0
30	5	19	10	30	1	0
30	10	43	10	30	1	0
30	20	37	10	30	0	0
30	100	25	10	30	1	0
30	5	31	10	30	1	0
30	50	37	10	30	0	0
30	1	19	10	30	1	0
30	5	37	10	30	1	0
30	10	31	10	30	1	0
30	50	25	10	30	1	0
30	20	31	10	30	1	0
30	1	43	10	30	0	0
30	100	37	10	30	0	0
30	1	37	10	30	1	0
30	100	31	10	30	1	0
30	5	43	10	30	0	0
30	10	37	10	30	1	0
30	50	19	10	30	1	0
30	20	25	10	30	1	0
30	20	31	10	30	1	0
30	10	37	10	30	1	0
30	5	31	10	30	1	0
30	1	19	10	30	1	0
30	50	43	10	30	0	0
30	100	37	10	30	0	0
30	5	37	10	30	1	0
30	50	31	10	30	1	0
30	10	25	10	30	1	0
30	1	37	10	30	1	0
30	20	25	10	30	1	0
30	100	19	10	30	1	0
30	20	37	10	30	1	0
30	10	19	10	30	1	0
30	1	43	10	30	0	0
30	50	25	10	30	1	0
30	5	25	10	30	1	0
30	100	31	10	30	1	0
30	20	43	10	30	0	0
30	5	19	10	30	1	0
30	1	25	10	30	1	0
30	100	25	10	30	1	0
30	50	37	10	30	0	0
30	10	31	10	30	1	0
30	1	31	10	30	1	0
30	20	19	10	30	1	0
30	10	43	10	30	0	0
30	100	43	10	30	0	0
30	5	43	10	30	0	0
30	50	19	10	30	1	0
30	100	31	20	20	0	1
30	50	43	20	20	0	1
30	5	37	20	20	1	1
30	10	31	20	20	1	1
30	20	25	20	20	1	1
30	1	19	20	20	1	1
30	100	25	20	20	1	1
30	50	37	20	20	0	1
30	20	31	20	20	1	1
30	5	19	20	20	1	1
30	1	43	20	20	0	1
30	10	43	20	20	0	1
30	5	43	20	20	0	1
30	100	43	20	20	0	1
30	10	25	20	20	1	1
30	20	43	20	20	0	1
30	1	37	20	20	1	1
30	50	25	20	20	0	1
30	10	37	20	20	1	1
30	20	37	20	20	1	1
30	100	19	20	20	1	1
30	5	31	20	20	1	1
30	50	31	20	20	0	1
30	1	31	20	20	1	1
30	1	25	20	20	1	1
30	20	19	20	20	1	1
30	50	19	20	20	1	1
30	5	25	20	20	1	1
30	10	19	20	20	1	1
30	100	37	20	20	0	1
30	50	37	20	20	0	1
30	100	37	20	20	0	1
30	10	25	20	20	1	1
30	1	19	20	20	1	1
30	5	37	20	20	1	1
30	20	25	20	20	1	1
30	100	25	20	20	1	1
30	10	43	20	20	0	1
30	1	37	20	20	1	1
30	5	43	20	20	0	1
30	20	43	20	20	0	1
30	50	31	20	20	0	1
30	1	43	20	20	0	1
30	5	25	20	20	1	1
30	50	25	20	20	1	1
30	20	19	20	20	1	1
30	10	37	20	20	1	1
30	100	31	20	20	0	1
30	1	31	20	20	1	1
30	20	31	20	20	1	1
30	100	43	20	20	0	1
30	50	43	20	20	0	1
30	10	31	20	20	1	1
30	5	31	20	20	1	1
30	20	37	20	20	1	1
30	5	19	20	20	1	1
30	10	19	20	20	1	1
30	50	19	20	20	1	1
30	100	19	20	20	1	1
30	1	25	20	20	1	1
31	1	31	10	30	0	0
31	10	37	10	30	0	0
31	50	43	10	30	0	0
31	100	37	10	30	0	0
31	5	37	10	30	1	0
31	20	19	10	30	1	0
31	50	19	10	30	0	0
31	10	31	10	30	0	0
31	20	25	10	30	0	0
31	1	25	10	30	1	0
31	100	43	10	30	0	0
31	5	43	10	30	0	0
31	1	19	10	30	1	0
31	100	19	10	30	0	0
31	5	25	10	30	1	0
31	50	25	10	30	0	0
31	20	37	10	30	0	0
31	10	43	10	30	0	0
31	5	19	10	30	1	0
31	10	25	10	30	0	0
31	1	37	10	30	0	0
31	20	43	10	30	0	0
31	100	25	10	30	0	0
31	50	37	10	30	0	0
31	10	19	10	30	1	0
31	1	43	10	30	0	0
31	20	31	10	30	1	0
31	5	31	10	30	0	0
31	50	31	10	30	0	0
31	100	31	10	30	0	0
31	100	43	20	20	0	1
31	1	37	20	20	0	1
31	50	37	20	20	0	1
31	10	25	20	20	0	1
31	5	43	20	20	0	1
31	20	43	20	20	0	1
31	1	19	20	20	0	1
31	50	43	20	20	0	1
31	10	19	20	20	0	1
31	5	37	20	20	0	1
31	20	37	20	20	0	1
31	100	31	20	20	0	1
31	10	37	20	20	0	1
31	1	25	20	20	0	1
31	100	25	20	20	0	1
31	20	31	20	20	0	1
31	5	19	20	20	0	1
31	50	25	20	20	0	1
31	10	31	20	20	0	1
31	50	19	20	20	0	1
31	1	31	20	20	0	1
31	5	25	20	20	0	1
31	20	25	20	20	0	1
31	100	37	20	20	0	1
31	5	31	20	20	0	1
31	1	43	20	20	0	1
31	10	43	20	20	0	1
31	50	31	20	20	0	1
31	20	19	20	20	0	1
31	100	19	20	20	0	1
31	1	25	10	30	0	0
31	50	19	10	30	1	0
31	5	19	10	30	0	0
31	20	43	10	30	0	0
31	100	25	10	30	0	0
31	10	43	10	30	0	0
31	50	43	10	30	1	0
31	1	37	10	30	0	0
31	5	43	10	30	0	0
31	20	37	10	30	1	0
31	100	43	10	30	0	0
31	10	31	10	30	1	0
31	5	25	10	30	0	0
31	20	25	10	30	0	0
31	100	37	10	30	0	0
31	1	43	10	30	0	0
31	10	19	10	30	0	0
31	50	25	10	30	0	0
31	100	31	10	30	0	0
31	1	19	10	30	1	0
31	10	37	10	30	0	0
31	5	31	10	30	0	0
31	20	31	10	30	0	0
31	50	37	10	30	0	0
31	10	25	10	30	0	0
31	20	19	10	30	0	0
31	50	31	10	30	0	0
31	100	19	10	30	0	0
31	5	37	10	30	1	0
31	1	31	10	30	0	0
31	10	25	20	20	1	1
31	1	25	20	20	0	1
31	100	31	20	20	0	1
31	5	37	20	20	0	1
31	20	25	20	20	0	1
31	50	37	20	20	0	1
31	5	43	20	20	0	1
31	10	43	20	20	0	1
31	100	25	20	20	0	1
31	20	37	20	20	0	1
31	50	43	20	20	0	1
31	1	31	20	20	1	1
31	1	43	20	20	0	1
31	20	31	20	20	0	1
31	10	19	20	20	0	1
31	50	31	20	20	0	1
31	100	43	20	20	0	1
31	5	25	20	20	0	1
31	50	19	20	20	0	1
31	20	43	20	20	0	1
31	10	37	20	20	0	1
31	1	37	20	20	0	1
31	100	37	20	20	0	1
31	5	31	20	20	0	1
31	20	19	20	20	0	1
31	10	31	20	20	1	1
31	50	25	20	20	0	1
31	5	19	20	20	0	1
31	1	19	20	20	0	1
31	100	19	20	20	0	1
32	100	37	20	20	1	1
32	10	31	20	20	1	1
32	1	37	20	20	0	1
32	5	37	20	20	1	1
32	50	19	20	20	0	1
32	20	31	20	20	1	1
32	50	37	20	20	1	1
32	20	25	20	20	1	1
32	1	25	20	20	0	1
32	100	19	20	20	1	1
32	5	25	20	20	0	1
32	10	37	20	20	1	1
32	10	43	20	20	1	1
32	5	19	20	20	1	1
32	20	19	20	20	0	1
32	1	43	20	20	1	1
32	100	25	20	20	1	1
32	50	43	20	20	0	1
32	5	43	20	20	0	1
32	20	43	20	20	0	1
32	100	31	20	20	1	1
32	50	31	20	20	0	1
32	10	19	20	20	0	1
32	1	19	20	20	1	1
32	5	31	20	20	0	1
32	10	25	20	20	1	1
32	20	37	20	20	0	1
32	100	43	20	20	0	1
32	1	31	20	20	0	1
32	50	25	20	20	0	1
32	5	43	10	30	0	0
32	100	43	10	30	0	0
32	20	31	10	30	0	0
32	10	43	10	30	0	0
32	50	19	10	30	1	0
32	1	25	10	30	1	0
32	1	37	10	30	0	0
32	5	37	10	30	1	0
32	10	37	10	30	0	0
32	100	31	10	30	0	0
32	50	43	10	30	1	0
32	20	25	10	30	1	0
32	1	43	10	30	0	0
32	5	25	10	30	1	0
32	10	31	10	30	0	0
32	100	25	10	30	0	0
32	20	37	10	30	0	0
32	50	31	10	30	0	0
32	10	19	10	30	0	0
32	50	25	10	30	0	0
32	100	19	10	30	1	0
32	1	31	10	30	1	0
32	5	19	10	30	0	0
32	20	43	10	30	0	0
32	100	37	10	30	1	0
32	20	19	10	30	1	0
32	10	25	10	30	0	0
32	50	37	10	30	0	0
32	1	19	10	30	0	0
32	5	31	10	30	1	0
32	1	25	20	20	0	1
32	10	31	20	20	1	1
32	100	43	20	20	1	1
32	20	37	20	20	1	1
32	50	31	20	20	1	1
32	5	25	20	20	1	1
32	100	25	20	20	1	1
32	1	19	20	20	1	1
32	20	19	20	20	0	1
32	10	37	20	20	1	1
32	5	19	20	20	0	1
32	50	19	20	20	1	1
32	50	37	20	20	1	1
32	100	31	20	20	0	1
32	10	25	20	20	0	1
32	1	31	20	20	1	1
32	5	37	20	20	0	1
32	20	25	20	20	1	1
32	5	43	20	20	0	1
32	20	43	20	20	0	1
32	1	43	20	20	0	1
32	10	43	20	20	0	1
32	100	37	20	20	1	1
32	50	25	20	20	0	1
32	50	43	20	20	1	1
32	20	31	20	20	1	1
32	100	19	20	20	0	1
32	1	37	20	20	1	1
32	10	19	20	20	0	1
32	5	31	20	20	1	1
32	50	31	10	30	1	0
32	10	31	10	30	1	0
32	20	37	10	30	0	0
32	1	43	10	30	1	0
32	100	19	10	30	1	0
32	5	25	10	30	1	0
32	10	43	10	30	1	0
32	1	31	10	30	1	0
32	20	25	10	30	0	0
32	100	37	10	30	0	0
32	5	31	10	30	0	0
32	50	19	10	30	0	0
32	20	43	10	30	1	0
32	10	25	10	30	1	0
32	100	25	10	30	1	0
32	1	37	10	30	1	0
32	50	25	10	30	1	0
32	5	43	10	30	1	0
32	50	37	10	30	1	0
32	100	31	10	30	0	0
32	10	19	10	30	0	0
32	5	37	10	30	1	0
32	1	25	10	30	0	0
32	20	31	10	30	1	0
32	5	19	10	30	0	0
32	100	43	10	30	0	0
32	1	19	10	30	0	0
32	10	37	10	30	1	0
32	50	43	10	30	1	0
32	20	19	10	30	1	0
33	20	19	10	30	1	0
33	1	37	10	30	1	0
33	50	31	10	30	0	0
33	10	43	10	30	0	0
33	5	25	10	30	1	0
33	100	43	10	30	0	0
33	20	43	10	30	0	0
33	1	25	10	30	1	0
33	10	31	10	30	1	0
33	100	37	10	30	0	0
33	5	37	10	30	1	0
33	50	37	10	30	0	0
33	100	25	10	30	0	0
33	20	25	10	30	1	0
33	1	43	10	30	1	0
33	5	43	10	30	0	0
33	50	25	10	30	0	0
33	10	19	10	30	1	0
33	50	19	10	30	0	0
33	20	31	10	30	1	0
33	5	31	10	30	1	0
33	100	19	10	30	0	0
33	1	19	10	30	1	0
33	10	25	10	30	1	0
33	50	43	10	30	0	0
33	10	37	10	30	0	0
33	1	31	10	30	1	0
33	5	19	10	30	1	0
33	100	31	10	30	0	0
33	20	37	10	30	0	0
33	1	43	10	30	0	0
33	20	25	10	30	1	0
33	100	25	10	30	0	0
33	50	37	10	30	0	0
33	5	37	10	30	0	0
33	10	25	10	30	1	0
33	50	31	10	30	0	0
33	1	31	10	30	1	0
33	5	31	10	30	1	0
33	20	31	10	30	0	0
33	10	43	10	30	0	0
33	100	43	10	30	0	0
33	100	19	10	30	0	0
33	10	31	10	30	1	0
33	50	19	10	30	0	0
33	1	19	10	30	1	0
33	20	37	10	30	0	0
33	5	43	10	30	0	0
33	5	19	10	30	1	0
33	100	31	10	30	0	0
33	10	19	10	30	1	0
33	50	25	10	30	0	0
33	1	37	10	30	1	0
33	20	19	10	30	1	0
33	5	25	10	30	1	0
33	20	43	10	30	0	0
33	100	37	10	30	0	0
33	10	37	10	30	0	0
33	1	25	10	30	1	0
33	50	43	10	30	0	0
33	10	25	20	20	1	1
33	5	37	20	20	0	1
33	20	25	20	20	1	1
33	100	19	20	20	1	1
33	1	37	20	20	0	1
33	50	37	20	20	0	1
33	1	43	20	20	0	1
33	5	19	20	20	1	1
33	50	43	20	20	0	1
33	100	43	20	20	0	1
33	10	43	20	20	0	1
33	20	43	20	20	0	1
33	20	31	20	20	0	1
33	50	31	20	20	0	1
33	100	25	20	20	0	1
33	5	31	20	20	0	1
33	1	31	20	20	1	1
33	10	31	20	20	1	1
33	5	25	20	20	1	1
33	100	31	20	20	0	1
33	10	37	20	20	0	1
33	20	37	20	20	0	1
33	1	25	20	20	1	1
33	50	19	20	20	1	1
33	10	19	20	20	1	1
33	50	25	20	20	0	1
33	1	19	20	20	1	1
33	100	37	20	20	0	1
33	5	43	20	20	0	1
33	20	19	20	20	1	1
33	100	31	20	20	0	1
33	20	19	20	20	1	1
33	1	25	20	20	1	1
33	50	37	20	20	0	1
33	10	43	20	20	0	1
33	5	37	20	20	0	1
33	50	25	20	20	0	1
33	10	37	20	20	0	1
33	20	43	20	20	0	1
33	100	37	20	20	0	1
33	5	43	20	20	0	1
33	1	31	20	20	1	1
33	1	37	20	20	1	1
33	20	31	20	20	1	1
33	50	31	20	20	1	1
33	100	19	20	20	1	1
33	10	19	20	20	1	1
33	5	25	20	20	1	1
33	50	19	20	20	1	1
33	1	19	20	20	1	1
33	10	25	20	20	1	1
33	20	37	20	20	0	1
33	5	31	20	20	1	1
33	100	25	20	20	0	1
33	100	43	20	20	0	1
33	1	43	20	20	0	1
33	10	31	20	20	1	1
33	5	19	20	20	1	1
33	20	25	20	20	1	1
33	50	43	20	20	0	1
34	50	37	20	20	0	1
34	100	37	20	20	0	1
34	1	19	20	20	1	1
34	10	37	20	20	1	1
34	20	37	20	20	1	1
34	5	43	20	20	1	1
34	5	37	20	20	1	1
34	1	31	20	20	1	1
34	20	31	20	20	1	1
34	100	25	20	20	0	1
34	10	31	20	20	1	1
34	50	43	20	20	0	1
34	10	43	20	20	1	1
