subjID	social_distance	amount_self	amount_default	amount_other	choice	totalFairseq	SD_like	SD_likeRaw
18	10	19	20	20	1	1	0.68	27
18	5	25	20	20	1	1	0.68	27
18	100	43	20	20	0	1	0.08	79
18	20	19	20	20	1	1	0.68	27
18	50	31	20	20	0	1	0.26	64
18	10	31	20	20	1	1	0.68	27
18	100	31	20	20	0	1	0.08	79
18	20	43	20	20	0	1	0.68	27
18	1	43	20	20	0	1	1	1
18	5	37	20	20	0	1	0.68	27
18	50	37	20	20	0	1	0.26	64
19	20	31	20	20	0	1	0.67	31
19	100	19	20	20	0	1	0	95
19	1	19	20	20	0	1	1	1
19	5	19	20	20	1	1	0.91	8
19	10	31	20	20	0	1	0.88	11
19	50	43	20	20	0	1	0.05	91
19	5	37	20	20	0	1	0.91	8
19	50	19	20	20	0	1	0.05	91
19	1	37	20	20	1	1	1	1
19	100	25	20	20	0	1	0	95
19	20	37	20	20	1	1	0.67	31
19	10	43	20	20	0	1	0.88	11
19	100	37	20	20	0	1	0	95
19	5	31	20	20	0	1	0.91	8
19	10	37	20	20	0	1	0.88	11
19	1	31	20	20	1	1	1	1
19	20	43	20	20	0	1	0.67	31
19	50	37	20	20	0	1	0.05	91
19	1	43	20	20	1	1	1	1
19	50	25	20	20	0	1	0.05	91
19	5	43	20	20	0	1	0.91	8
19	100	43	20	20	0	1	0	95
19	20	25	20	20	1	1	0.67	31
19	10	25	20	20	1	1	0.88	11
19	50	31	20	20	0	1	0.05	91
19	10	19	20	20	1	1	0.88	11
19	100	31	20	20	0	1	0	95
19	5	25	20	20	1	1	0.91	8
19	1	25	20	20	1	1	1	1
19	20	19	20	20	1	1	0.67	31
19	20	31	10	30	0	0	0.67	31
19	50	37	10	30	0	0	0.05	91
19	5	25	10	30	1	0	0.91	8
19	1	19	10	30	1	0	1	1
19	100	31	10	30	0	0	0	95
19	10	31	10	30	1	0	0.88	11
19	10	37	10	30	0	0	0.88	11
19	1	25	10	30	1	0	1	1
19	100	37	10	30	0	0	0	95
19	20	19	10	30	1	0	0.67	31
19	50	19	10	30	0	0	0.05	91
19	5	31	10	30	1	0	0.91	8
19	1	37	10	30	0	0	1	1
19	100	25	10	30	0	0	0	95
19	20	37	10	30	0	0	0.67	31
19	5	37	10	30	0	0	0.91	8
19	50	43	10	30	0	0	0.05	91
19	10	25	10	30	1	0	0.88	11
19	5	19	10	30	1	0	0.91	8
19	50	31	10	30	0	0	0.05	91
19	10	19	10	30	1	0	0.88	11
19	20	43	10	30	0	0	0.67	31
19	100	19	10	30	0	0	0	95
19	1	31	10	30	1	0	1	1
19	5	43	10	30	0	0	0.91	8
19	1	43	10	30	0	0	1	1
19	50	25	10	30	0	0	0.05	91
19	10	43	10	30	0	0	0.88	11
19	20	25	10	30	1	0	0.67	31
19	100	43	10	30	0	0	0	95
19	1	43	20	20	0	1	1	1
19	50	25	20	20	0	1	0.05	91
19	5	19	20	20	1	1	0.91	8
19	20	19	20	20	1	1	0.67	31
19	100	25	20	20	0	1	0	95
19	10	25	20	20	1	1	0.88	11
19	20	37	20	20	0	1	0.67	31
19	50	19	20	20	1	1	0.05	91
19	5	31	20	20	1	1	0.91	8
19	10	43	20	20	0	1	0.88	11
19	100	37	20	20	0	1	0	95
19	1	19	20	20	1	1	1	1
19	20	31	20	20	1	1	0.67	31
19	50	37	20	20	0	1	0.05	91
19	100	43	20	20	0	1	0	95
19	5	37	20	20	0	1	0.91	8
19	1	31	20	20	1	1	1	1
19	10	31	20	20	1	1	0.88	11
19	50	43	20	20	0	1	0.05	91
19	5	43	20	20	0	1	0.91	8
19	1	37	20	20	0	1	1	1
19	10	37	20	20	0	1	0.88	11
19	100	19	20	20	0	1	0	95
19	20	25	20	20	1	1	0.67	31
19	10	19	20	20	1	1	0.88	11
19	50	31	20	20	0	1	0.05	91
19	1	25	20	20	1	1	1	1
19	100	31	20	20	0	1	0	95
19	5	25	20	20	1	1	0.91	8
19	20	43	20	20	0	1	0.67	31
19	1	43	10	30	0	0	1	1
19	10	43	10	30	0	0	0.88	11
19	5	25	10	30	1	0	0.91	8
19	20	31	10	30	1	0	0.67	31
19	50	19	10	30	0	0	0.05	91
19	100	37	10	30	0	0	0	95
19	100	19	10	30	0	0	0	95
19	1	25	10	30	1	0	1	1
19	50	31	10	30	0	0	0.05	91
19	5	19	10	30	1	0	0.91	8
19	10	31	10	30	1	0	0.88	11
19	20	43	10	30	0	0	0.67	31
19	10	37	10	30	0	0	0.88	11
19	1	37	10	30	0	0	1	1
19	20	37	10	30	0	0	0.67	31
19	50	43	10	30	0	0	0.05	91
19	100	31	10	30	0	0	0	95
19	5	31	10	30	1	0	0.91	8
19	5	37	10	30	0	0	0.91	8
19	50	25	10	30	0	0	0.05	91
19	10	25	10	30	1	0	0.88	11
19	100	43	10	30	0	0	0	95
19	1	19	10	30	1	0	1	1
19	20	19	10	30	1	0	0.67	31
19	50	37	10	30	0	0	0.05	91
19	10	19	10	30	1	0	0.88	11
19	1	31	10	30	1	0	1	1
19	20	25	10	30	1	0	0.67	31
19	5	43	10	30	0	0	0.91	8
19	100	25	10	30	0	0	0	95
20	50	25	20	20	0	1	0.13	86
20	1	43	20	20	1	1	1	1
20	100	37	20	20	0	1	0.01	97
20	5	31	20	20	1	1	0.92	7
20	10	37	20	20	1	1	0.93	6
20	20	43	20	20	1	1	0.89	10
20	1	31	20	20	1	1	1	1
20	100	43	20	20	0	1	0.01	97
20	5	37	20	20	1	1	0.92	7
20	20	31	20	20	1	1	0.89	10
20	50	19	20	20	0	1	0.13	86
20	10	43	20	20	1	1	0.93	6
20	100	19	20	20	0	1	0.01	97
20	5	43	20	20	1	1	0.92	7
20	50	31	20	20	0	1	0.13	86
20	1	19	20	20	0	1	1	1
20	20	37	20	20	1	1	0.89	10
20	10	19	20	20	1	1	0.93	6
20	5	25	20	20	1	1	0.92	7
20	50	43	20	20	0	1	0.13	86
20	100	25	20	20	0	1	0.01	97
20	10	31	20	20	0	1	0.93	6
20	1	25	20	20	1	1	1	1
20	20	25	20	20	1	1	0.89	10
20	20	19	20	20	0	1	0.89	10
20	100	31	20	20	0	1	0.01	97
20	10	25	20	20	1	1	0.93	6
20	1	37	20	20	1	1	1	1
20	50	37	20	20	0	1	0.13	86
20	5	19	20	20	1	1	0.92	7
20	10	19	10	30	1	0	0.93	6
20	50	31	10	30	0	0	0.13	86
20	100	43	10	30	0	0	0.01	97
20	20	19	10	30	1	0	0.89	10
20	5	43	10	30	1	0	0.92	7
20	1	31	10	30	1	0	1	1
20	5	37	10	30	1	0	0.92	7
20	100	37	10	30	0	0	0.01	97
20	1	25	10	30	1	0	1	1
20	10	31	10	30	1	0	0.93	6
20	50	43	10	30	0	0	0.13	86
20	20	31	10	30	1	0	0.89	10
20	5	31	10	30	1	0	0.92	7
20	50	25	10	30	0	0	0.13	86
20	20	25	10	30	0	0	0.89	10
20	100	25	10	30	0	0	0.01	97
20	10	25	10	30	1	0	0.93	6
20	1	43	10	30	1	0	1	1
20	100	31	10	30	0	0	0.01	97
20	20	43	10	30	1	0	0.89	10
20	1	19	10	30	0	0	1	1
20	50	19	10	30	0	0	0.13	86
20	5	25	10	30	1	0	0.92	7
20	10	37	10	30	1	0	0.93	6
20	10	43	10	30	1	0	0.93	6
20	1	37	10	30	1	0	1	1
20	5	19	10	30	1	0	0.92	7
20	50	37	10	30	0	0	0.13	86
20	100	19	10	30	0	0	0.01	97
20	20	37	10	30	1	0	0.89	10
20	10	37	10	30	1	0	0.93	6
20	5	31	10	30	1	0	0.92	7
20	20	31	10	30	1	0	0.89	10
20	50	43	10	30	0	0	0.13	86
20	1	31	10	30	1	0	1	1
20	100	19	10	30	0	0	0.01	97
20	20	37	10	30	1	0	0.89	10
20	5	19	10	30	1	0	0.92	7
20	10	25	10	30	1	0	0.93	6
20	50	19	10	30	0	0	0.13	86
20	1	19	10	30	0	0	1	1
20	100	31	10	30	0	0	0.01	97
20	10	19	10	30	1	0	0.93	6
20	1	43	10	30	1	0	1	1
20	100	37	10	30	0	0	0.01	97
20	20	25	10	30	1	0	0.89	10
20	50	31	10	30	0	0	0.13	86
20	5	43	10	30	1	0	0.92	7
20	50	25	10	30	0	0	0.13	86
20	20	43	10	30	1	0	0.89	10
20	100	25	10	30	0	0	0.01	97
20	10	43	10	30	1	0	0.93	6
20	5	25	10	30	1	0	0.92	7
20	1	37	10	30	1	0	1	1
20	10	31	10	30	1	0	0.93	6
20	100	43	10	30	0	0	0.01	97
20	5	37	10	30	1	0	0.92	7
20	50	37	10	30	0	0	0.13	86
20	20	19	10	30	1	0	0.89	10
20	1	25	10	30	1	0	1	1
20	50	37	20	20	0	1	0.13	86
20	10	25	20	20	1	1	0.93	6
20	100	31	20	20	0	1	0.01	97
20	5	37	20	20	1	1	0.92	7
20	1	37	20	20	1	1	1	1
20	20	31	20	20	1	1	0.89	10
20	50	19	20	20	0	1	0.13	86
20	100	19	20	20	0	1	0.01	97
20	20	37	20	20	1	1	0.89	10
20	10	37	20	20	1	1	0.93	6
20	5	31	20	20	1	1	0.92	7
20	1	43	20	20	1	1	1	1
20	10	19	20	20	1	1	0.93	6
20	100	25	20	20	0	1	0.01	97
20	20	43	20	20	1	1	0.89	10
20	50	25	20	20	0	1	0.13	86
20	5	19	20	20	1	1	0.92	7
20	1	25	20	20	0	1	1	1
20	1	19	20	20	1	1	1	1
20	10	31	20	20	1	1	0.93	6
20	20	19	20	20	1	1	0.89	10
20	5	43	20	20	1	1	0.92	7
20	100	37	20	20	1	1	0.01	97
20	50	43	20	20	0	1	0.13	86
20	100	43	20	20	0	1	0.01	97
20	10	43	20	20	1	1	0.93	6
20	50	31	20	20	0	1	0.13	86
20	1	31	20	20	1	1	1	1
20	20	25	20	20	1	1	0.89	10
20	5	25	20	20	1	1	0.92	7
21	50	43	10	30	0	0	0.49	46
21	5	37	10	30	1	0	0.9	8
21	100	19	10	30	0	0	0.02	88
21	1	25	10	30	1	0	1	1
21	10	19	10	30	1	0	0.91	7
21	20	19	10	30	1	0	0.75	22
21	10	31	10	30	1	0	0.91	7
21	5	31	10	30	1	0	0.9	8
21	50	31	10	30	0	0	0.49	46
21	100	43	10	30	1	0	0.02	88
21	20	43	10	30	0	0	0.75	22
21	1	37	10	30	1	0	1	1
21	1	31	10	30	1	0	1	1
21	100	37	10	30	0	0	0.02	88
21	10	37	10	30	1	0	0.91	7
21	20	37	10	30	1	0	0.75	22
21	50	19	10	30	0	0	0.49	46
21	5	19	10	30	1	0	0.9	8
21	50	25	10	30	0	0	0.49	46
21	5	25	10	30	0	0	0.9	8
21	10	25	10	30	0	0	0.91	7
21	20	25	10	30	0	0	0.75	22
21	1	43	10	30	1	0	1	1
21	100	25	10	30	0	0	0.02	88
21	50	37	10	30	1	0	0.49	46
21	10	43	10	30	1	0	0.91	7
21	5	43	10	30	1	0	0.9	8
21	100	31	10	30	0	0	0.02	88
21	1	19	10	30	1	0	1	1
21	20	31	10	30	1	0	0.75	22
21	50	37	10	30	1	0	0.49	46
21	1	19	10	30	1	0	1	1
21	5	31	10	30	1	0	0.9	8
21	20	25	10	30	1	0	0.75	22
21	10	25	10	30	0	0	0.91	7
21	100	19	10	30	0	0	0.02	88
21	50	31	10	30	0	0	0.49	46
21	10	37	10	30	1	0	0.91	7
21	20	19	10	30	1	0	0.75	22
21	100	37	10	30	1	0	0.02	88
21	1	37	10	30	1	0	1	1
21	5	25	10	30	0	0	0.9	8
21	50	19	10	30	1	0	0.49	46
21	5	19	10	30	1	0	0.9	8
21	20	37	10	30	1	0	0.75	22
21	100	31	10	30	0	0	0.02	88
21	1	31	10	30	1	0	1	1
21	10	19	10	30	1	0	0.91	7
21	10	43	10	30	1	0	0.91	7
21	1	43	10	30	1	0	1	1
21	5	43	10	30	1	0	0.9	8
21	100	25	10	30	0	0	0.02	88
21	50	43	10	30	0	0	0.49	46
21	20	31	10	30	0	0	0.75	22
21	100	43	10	30	0	0	0.02	88
21	20	43	10	30	1	0	0.75	22
21	5	37	10	30	1	0	0.9	8
21	1	25	10	30	1	0	1	1
21	10	31	10	30	1	0	0.91	7
21	50	25	10	30	0	0	0.49	46
21	1	43	20	20	1	1	1	1
21	100	31	20	20	1	1	0.02	88
21	20	43	20	20	0	1	0.75	22
21	50	25	20	20	0	1	0.49	46
21	5	25	20	20	1	1	0.9	8
21	10	19	20	20	1	1	0.91	7
21	10	25	20	20	0	1	0.91	7
21	50	37	20	20	1	1	0.49	46
21	1	37	20	20	1	1	1	1
21	20	37	20	20	0	1	0.75	22
21	5	43	20	20	1	1	0.9	8
21	100	37	20	20	0	1	0.02	88
21	20	19	20	20	1	1	0.75	22
21	1	25	20	20	1	1	1	1
21	10	37	20	20	1	1	0.91	7
21	5	31	20	20	1	1	0.9	8
21	100	19	20	20	1	1	0.02	88
21	50	19	20	20	1	1	0.49	46
21	1	31	20	20	0	1	1	1
21	100	43	20	20	0	1	0.02	88
21	10	43	20	20	1	1	0.91	7
21	5	37	20	20	1	1	0.9	8
21	50	31	20	20	0	1	0.49	46
21	20	25	20	20	0	1	0.75	22
21	20	31	20	20	0	1	0.75	22
21	1	19	20	20	1	1	1	1
21	5	19	20	20	1	1	0.9	8
21	10	31	20	20	1	1	0.91	7
21	50	43	20	20	1	1	0.49	46
21	100	25	20	20	0	1	0.02	88
21	10	31	20	20	1	1	0.91	7
21	100	43	20	20	0	1	0.02	88
21	5	25	20	20	1	1	0.9	8
21	50	43	20	20	0	1	0.49	46
21	20	31	20	20	1	1	0.75	22
21	1	31	20	20	1	1	1	1
21	20	43	20	20	1	1	0.75	22
21	1	25	20	20	0	1	1	1
21	10	25	20	20	1	1	0.91	7
21	5	37	20	20	1	1	0.9	8
21	100	19	20	20	0	1	0.02	88
21	50	37	20	20	1	1	0.49	46
21	50	19	20	20	1	1	0.49	46
21	1	19	20	20	1	1	1	1
21	10	43	20	20	0	1	0.91	7
21	100	37	20	20	1	1	0.02	88
21	20	19	20	20	1	1	0.75	22
21	5	43	20	20	1	1	0.9	8
21	5	19	20	20	1	1	0.9	8
21	20	37	20	20	1	1	0.75	22
21	10	19	20	20	1	1	0.91	7
21	50	25	20	20	1	1	0.49	46
21	1	37	20	20	1	1	1	1
21	100	25	20	20	0	1	0.02	88
21	20	25	20	20	1	1	0.75	22
21	100	31	20	20	0	1	0.02	88
21	1	43	20	20	1	1	1	1
21	10	37	20	20	1	1	0.91	7
21	50	31	20	20	1	1	0.49	46
21	5	31	20	20	1	1	0.9	8
22	1	25	10	30	1	0	1	1
22	20	43	10	30	1	0	0.61	34
22	100	31	10	30	0	0	0.01	87
22	5	37	10	30	1	0	0.94	4
22	50	19	10	30	1	0	0.22	69
22	10	43	10	30	1	0	0.83	14
22	1	19	10	30	1	0	1	1
22	100	19	10	30	1	0	0.01	87
22	50	25	10	30	1	0	0.22	69
22	10	31	10	30	1	0	0.83	14
22	5	19	10	30	1	0	0.94	4
22	20	31	10	30	1	0	0.61	34
22	50	31	10	30	0	0	0.22	69
22	20	37	10	30	0	0	0.61	34
22	100	37	10	30	0	0	0.01	87
22	1	31	10	30	1	0	1	1
22	10	25	10	30	1	0	0.83	14
22	5	31	10	30	1	0	0.94	4
22	20	19	10	30	1	0	0.61	34
22	50	43	10	30	0	0	0.22	69
22	1	37	10	30	0	0	1	1
22	5	43	10	30	0	0	0.94	4
22	100	25	10	30	0	0	0.01	87
22	10	19	10	30	1	0	0.83	14
22	10	37	10	30	0	0	0.83	14
22	5	25	10	30	1	0	0.94	4
22	100	43	10	30	0	0	0.01	87
22	1	43	10	30	0	0	1	1
22	50	37	10	30	0	0	0.22	69
22	20	25	10	30	0	0	0.61	34
22	50	25	20	20	1	1	0.22	69
22	5	19	20	20	1	1	0.94	4
22	100	25	20	20	0	1	0.01	87
22	10	37	20	20	0	1	0.83	14
22	1	37	20	20	0	1	1	1
22	20	43	20	20	0	1	0.61	34
22	1	31	20	20	1	1	1	1
22	10	25	20	20	1	1	0.83	14
22	20	37	20	20	0	1	0.61	34
22	5	25	20	20	1	1	0.94	4
22	100	37	20	20	0	1	0.01	87
22	50	31	20	20	0	1	0.22	69
22	5	43	20	20	0	1	0.94	4
22	10	19	20	20	1	1	0.83	14
22	50	37	20	20	0	1	0.22	69
22	20	31	20	20	0	1	0.61	34
22	100	19	20	20	0	1	0.01	87
22	1	19	20	20	1	1	1	1
22	5	37	20	20	0	1	0.94	4
22	1	25	20	20	1	1	1	1
22	50	43	20	20	0	1	0.22	69
22	10	43	20	20	0	1	0.83	14
22	20	19	20	20	1	1	0.61	34
22	100	43	20	20	0	1	0.01	87
22	10	31	20	20	0	1	0.83	14
22	5	31	20	20	1	1	0.94	4
22	20	25	20	20	0	1	0.61	34
22	1	43	20	20	0	1	1	1
22	100	31	20	20	0	1	0.01	87
22	50	19	20	20	1	1	0.22	69
22	5	19	20	20	1	1	0.94	4
22	1	31	20	20	1	1	1	1
22	20	43	20	20	0	1	0.61	34
22	50	43	20	20	0	1	0.22	69
22	10	37	20	20	0	1	0.83	14
22	100	31	20	20	0	1	0.01	87
22	10	43	20	20	0	1	0.83	14
22	5	43	20	20	0	1	0.94	4
22	1	43	20	20	0	1	1	1
22	100	25	20	20	0	1	0.01	87
22	50	25	20	20	1	1	0.22	69
22	20	19	20	20	1	1	0.61	34
22	100	37	20	20	0	1	0.01	87
22	10	19	20	20	1	1	0.83	14
22	1	25	20	20	1	1	1	1
22	5	37	20	20	0	1	0.94	4
22	20	31	20	20	0	1	0.61	34
22	50	37	20	20	0	1	0.22	69
22	10	31	20	20	1	1	0.83	14
22	100	43	20	20	0	1	0.01	87
22	5	31	20	20	1	1	0.94	4
22	20	37	20	20	0	1	0.61	34
22	1	19	20	20	1	1	1	1
22	50	19	20	20	1	1	0.22	69
22	1	37	20	20	0	1	1	1
22	100	19	20	20	1	1	0.01	87
22	10	25	20	20	1	1	0.83	14
22	50	31	20	20	0	1	0.22	69
22	20	25	20	20	0	1	0.61	34
22	5	25	20	20	1	1	0.94	4
22	50	19	10	30	1	0	0.22	69
22	5	31	10	30	1	0	0.94	4
22	20	37	10	30	0	0	0.61	34
22	1	43	10	30	0	0	1	1
22	10	19	10	30	1	0	0.83	14
22	100	37	10	30	0	0	0.01	87
22	50	43	10	30	0	0	0.22	69
22	20	25	10	30	0	0	0.61	34
22	5	25	10	30	1	0	0.94	4
22	10	31	10	30	1	0	0.83	14
22	1	31	10	30	1	0	1	1
22	100	43	10	30	0	0	0.01	87
22	50	31	10	30	0	0	0.22	69
22	1	19	10	30	1	0	1	1
22	5	19	10	30	1	0	0.94	4
22	10	43	10	30	0	0	0.83	14
22	100	19	10	30	1	0	0.01	87
22	20	31	10	30	0	0	0.61	34
22	1	25	10	30	1	0	1	1
22	10	25	10	30	1	0	0.83	14
22	100	31	10	30	0	0	0.01	87
22	20	43	10	30	0	0	0.61	34
22	50	25	10	30	0	0	0.22	69
22	5	37	10	30	0	0	0.94	4
22	20	19	10	30	1	0	0.61	34
22	5	43	10	30	0	0	0.94	4
22	100	25	10	30	0	0	0.01	87
22	1	37	10	30	1	0	1	1
22	50	37	10	30	0	0	0.22	69
22	10	37	10	30	0	0	0.83	14
23	100	31	20	20	0	1	0.01	97
23	50	19	20	20	1	1	0.17	82
23	1	31	20	20	1	1	1	1
23	20	25	20	20	1	1	0.6	39
23	5	19	20	20	1	1	0.85	14
23	10	25	20	20	1	1	0.7	29
23	100	37	20	20	0	1	0.01	97
23	50	43	20	20	0	1	0.17	82
23	10	31	20	20	1	1	0.7	29
23	20	37	20	20	1	1	0.6	39
23	5	37	20	20	1	1	0.85	14
23	1	37	20	20	1	1	1	1
23	10	37	20	20	1	1	0.7	29
23	20	19	20	20	1	1	0.6	39
23	50	31	20	20	0	1	0.17	82
23	100	25	20	20	0	1	0.01	97
23	1	43	20	20	1	1	1	1
23	5	25	20	20	1	1	0.85	14
23	20	43	20	20	0	1	0.6	39
23	10	43	20	20	0	1	0.7	29
23	100	43	20	20	0	1	0.01	97
23	1	25	20	20	1	1	1	1
23	5	31	20	20	1	1	0.85	14
23	50	25	20	20	1	1	0.17	82
23	20	31	20	20	1	1	0.6	39
23	50	37	20	20	0	1	0.17	82
23	100	19	20	20	0	1	0.01	97
23	1	19	20	20	1	1	1	1
23	5	43	20	20	0	1	0.85	14
23	10	19	20	20	1	1	0.7	29
23	50	37	10	30	0	0	0.17	82
23	1	37	10	30	0	0	1	1
23	10	37	10	30	0	0	0.7	29
23	20	37	10	30	0	0	0.6	39
23	5	31	10	30	1	0	0.85	14
23	100	31	10	30	0	0	0.01	97
23	100	19	10	30	0	0	0.01	97
23	50	31	10	30	0	0	0.17	82
23	20	19	10	30	1	0	0.6	39
23	5	19	10	30	1	0	0.85	14
23	1	31	10	30	1	0	1	1
23	10	43	10	30	0	0	0.7	29
23	50	25	10	30	0	0	0.17	82
23	5	25	10	30	1	0	0.85	14
23	10	25	10	30	0	0	0.7	29
23	100	25	10	30	0	0	0.01	97
23	20	25	10	30	0	0	0.6	39
23	1	25	10	30	1	0	1	1
23	5	43	10	30	0	0	0.85	14
23	20	31	10	30	0	0	0.6	39
23	50	43	10	30	0	0	0.17	82
23	10	19	10	30	1	0	0.7	29
23	1	43	10	30	1	0	1	1
23	100	43	10	30	0	0	0.01	97
23	1	19	10	30	1	0	1	1
23	5	37	10	30	1	0	0.85	14
23	50	19	10	30	1	0	0.17	82
23	100	37	10	30	0	0	0.01	97
23	20	43	10	30	0	0	0.6	39
23	10	31	10	30	1	0	0.7	29
23	100	43	10	30	0	0	0.01	97
23	5	37	10	30	1	0	0.85	14
23	20	31	10	30	1	0	0.6	39
23	1	31	10	30	1	0	1	1
23	50	31	10	30	0	0	0.17	82
23	10	43	10	30	0	0	0.7	29
23	20	25	10	30	1	0	0.6	39
23	50	37	10	30	1	0	0.17	82
23	100	25	10	30	0	0	0.01	97
23	10	25	10	30	1	0	0.7	29
23	5	43	10	30	0	0	0.85	14
23	1	37	10	30	1	0	1	1
23	100	31	10	30	0	0	0.01	97
23	10	31	10	30	0	0	0.7	29
23	5	19	10	30	1	0	0.85	14
23	1	25	10	30	1	0	1	1
23	20	19	10	30	1	0	0.6	39
23	50	19	10	30	0	0	0.17	82
23	10	19	10	30	1	0	0.7	29
23	50	43	10	30	0	0	0.17	82
23	20	43	10	30	0	0	0.6	39
23	5	31	10	30	1	0	0.85	14
23	100	37	10	30	0	0	0.01	97
23	1	43	10	30	0	0	1	1
23	10	37	10	30	1	0	0.7	29
23	5	25	10	30	1	0	0.85	14
23	20	37	10	30	0	0	0.6	39
23	100	19	10	30	1	0	0.01	97
23	1	19	10	30	1	0	1	1
23	50	25	10	30	0	0	0.17	82
23	20	31	20	20	1	1	0.6	39
23	100	43	20	20	0	1	0.01	97
23	10	37	20	20	0	1	0.7	29
23	1	43	20	20	1	1	1	1
23	5	31	20	20	0	1	0.85	14
23	50	37	20	20	0	1	0.17	82
23	50	25	20	20	1	1	0.17	82
23	100	37	20	20	0	1	0.01	97
23	5	43	20	20	0	1	0.85	14
23	1	19	20	20	1	1	1	1
23	10	25	20	20	1	1	0.7	29
23	20	37	20	20	0	1	0.6	39
23	50	31	20	20	0	1	0.17	82
23	1	37	20	20	1	1	1	1
23	5	19	20	20	1	1	0.85	14
23	100	19	20	20	1	1	0.01	97
23	20	19	20	20	1	1	0.6	39
23	10	19	20	20	1	1	0.7	29
23	5	25	20	20	1	1	0.85	14
23	1	31	20	20	1	1	1	1
23	20	43	20	20	0	1	0.6	39
23	100	25	20	20	0	1	0.01	97
23	10	43	20	20	0	1	0.7	29
23	50	19	20	20	1	1	0.17	82
23	5	37	20	20	1	1	0.85	14
23	50	43	20	20	0	1	0.17	82
23	10	31	20	20	1	1	0.7	29
23	20	25	20	20	1	1	0.6	39
23	100	31	20	20	1	1	0.01	97
23	1	25	20	20	1	1	1	1
24	100	31	20	20	1	1	0	98
24	1	37	20	20	1	1	1	1
24	5	19	20	20	1	1	1	1
24	10	19	20	20	1	1	0.7	29
24	50	25	20	20	0	1	0.1	89
24	20	43	20	20	0	1	0.7	29
24	1	31	20	20	1	1	1	1
24	20	19	20	20	1	1	0.7	29
24	50	19	20	20	0	1	0.1	89
24	100	19	20	20	0	1	0	98
24	10	37	20	20	0	1	0.7	29
24	5	25	20	20	1	1	1	1
24	5	43	20	20	0	1	1	1
24	10	25	20	20	0	1	0.7	29
24	1	43	20	20	0	1	1	1
24	20	31	20	20	0	1	0.7	29
24	50	31	20	20	0	1	0.1	89
24	100	25	20	20	0	1	0	98
24	10	43	20	20	0	1	0.7	29
24	50	37	20	20	0	1	0.1	89
24	5	31	20	20	0	1	1	1
24	1	25	20	20	1	1	1	1
24	20	25	20	20	1	1	0.7	29
24	100	37	20	20	0	1	0	98
24	100	43	20	20	0	1	0	98
24	1	19	20	20	1	1	1	1
24	50	43	20	20	0	1	0.1	89
24	10	31	20	20	0	1	0.7	29
24	5	37	20	20	0	1	1	1
24	20	37	20	20	0	1	0.7	29
24	50	43	10	30	0	0	0.1	89
24	1	31	10	30	1	0	1	1
24	5	19	10	30	1	0	1	1
24	20	25	10	30	1	0	0.7	29
24	10	19	10	30	1	0	0.7	29
24	100	37	10	30	0	0	0	98
24	1	37	10	30	1	0	1	1
24	20	43	10	30	0	0	0.7	29
24	5	37	10	30	1	0	1	1
24	50	31	10	30	1	0	0.1	89
24	100	19	10	30	1	0	0	98
24	10	31	10	30	1	0	0.7	29
24	20	31	10	30	1	0	0.7	29
24	5	43	10	30	0	0	1	1
24	50	37	10	30	0	0	0.1	89
24	100	25	10	30	1	0	0	98
24	10	37	10	30	1	0	0.7	29
24	1	19	10	30	1	0	1	1
24	20	37	10	30	1	0	0.7	29
24	10	43	10	30	0	0	0.7	29
24	5	31	10	30	1	0	1	1
24	1	25	10	30	1	0	1	1
24	100	31	10	30	1	0	0	98
24	50	25	10	30	1	0	0.1	89
24	10	25	10	30	1	0	0.7	29
24	50	19	10	30	1	0	0.1	89
24	1	43	10	30	0	0	1	1
24	20	19	10	30	1	0	0.7	29
24	100	43	10	30	0	0	0	98
24	5	25	10	30	1	0	1	1
24	20	37	10	30	0	0	0.7	29
24	5	43	10	30	0	0	1	1
24	1	37	10	30	0	0	1	1
24	100	25	10	30	0	0	0	98
24	10	31	10	30	0	0	0.7	29
24	50	43	10	30	0	0	0.1	89
24	20	43	10	30	0	0	0.7	29
24	100	31	10	30	0	0	0	98
24	5	19	10	30	1	0	1	1
24	50	25	10	30	0	0	0.1	89
24	1	25	10	30	1	0	1	1
24	10	25	10	30	0	0	0.7	29
24	1	31	10	30	0	0	1	1
24	100	19	10	30	0	0	0	98
24	5	37	10	30	0	0	1	1
24	20	25	10	30	0	0	0.7	29
24	10	37	10	30	0	0	0.7	29
24	50	37	10	30	0	0	0.1	89
24	1	43	10	30	0	0	1	1
24	10	19	10	30	1	0	0.7	29
24	50	31	10	30	0	0	0.1	89
24	100	43	10	30	0	0	0	98
24	5	25	10	30	1	0	1	1
24	20	31	10	30	0	0	0.7	29
24	20	19	10	30	1	0	0.7	29
24	1	19	10	30	1	0	1	1
24	50	19	10	30	0	0	0.1	89
24	10	43	10	30	0	0	0.7	29
24	100	37	10	30	0	0	0	98
24	5	31	10	30	0	0	1	1
24	10	25	20	20	1	1	0.7	29
24	100	31	20	20	0	1	0	98
24	1	43	20	20	0	1	1	1
24	20	37	20	20	0	1	0.7	29
24	50	43	20	20	0	1	0.1	89
24	5	37	20	20	0	1	1	1
24	20	43	20	20	0	1	0.7	29
24	5	43	20	20	0	1	1	1
24	1	31	20	20	1	1	1	1
24	10	31	20	20	0	1	0.7	29
24	50	25	20	20	0	1	0.1	89
24	100	19	20	20	1	1	0	98
24	1	37	20	20	0	1	1	1
